!Series_title	"Expression data of Saccharomyces cerevisiae treated with clioquinol"
!Series_geo_accession	"GSE17257"
!Series_status	"Public on May 21 2010"
!Series_submission_date	"Jul 22 2009"
!Series_last_update_date	"Feb 21 2017"
!Series_pubmed_id	"21504115"
!Series_summary	"Clioquinol (CQ or iodochlorhydroxyquin, 5-chloro-7-iodo-8-hydroxyquinoline) is a hydrophobic chelator of copper, zinc, and iron. It was extensively used as an antibiotic for the treatment of diarrhea and skin infection in the mid-1900s, but then withdrawn because it was reported to be associated with subacute myelo-optic neuropathy (SMON) in Japan. Interest in this drug was recently revived as it was shown that CQ specifically kills cancer cells and significantly decreases Aβ level. Nevertheless, the underlying mechanisms of CQ’s drug effects and side effects are still unclear."
!Series_summary	""
!Series_summary	"We used yeast, Saccharomyces cerevisiae, as a model to study how CQ affects molecular and cellular functions. Genechip analysis was utilized to examine the effect of CQ on gene expression at the genomic level."
!Series_overall_design	"To study gene expression profiles of yeast treated with CQ, yeast cells were treated with CQ or DMSO for 5 hours and RNAs were extracted for microarray analysis."
!Series_type	"Expression profiling by array"
!Series_contributor	"Chenghua,,Li"
!Series_contributor	"Bing,,Zhou"
!Series_sample_id	"GSM432203 GSM432204 GSM432205 GSM432206 GSM432207 GSM432208 "
!Series_contact_name	"Chenghua,,Li"
!Series_contact_email	"ch-li06@mails.thu.edu.cn"
!Series_contact_department	"Biological Sciences and Technology"
!Series_contact_institute	"Tsinghua University"
!Series_contact_address	"Qinghuayuan"
!Series_contact_city	"Beijing"
!Series_contact_zip/postal_code	"100084"
!Series_contact_country	"China"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17257/suppl/GSE17257_RAW.tar"
!Series_platform_id	"GPL2529"
!Series_platform_taxid	"4896"
!Series_platform_taxid	"4932"
!Series_sample_taxid	"4932"
!Series_relation	"BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA118941"

!Sample_title	"yeast treated with DMSO, biological rep1"	"yeast treated with DMSO, biological rep2"	"yeast treated with DMSO, biological rep3"	"yeast treated with CQ, biological rep1"	"yeast treated with CQ, biological rep2"	"yeast treated with CQ, biological rep3"
!Sample_geo_accession	"GSM432203"	"GSM432204"	"GSM432205"	"GSM432206"	"GSM432207"	"GSM432208"
!Sample_status	"Public on May 21 2010"	"Public on May 21 2010"	"Public on May 21 2010"	"Public on May 21 2010"	"Public on May 21 2010"	"Public on May 21 2010"
!Sample_submission_date	"Jul 22 2009"	"Jul 22 2009"	"Jul 22 2009"	"Jul 22 2009"	"Jul 22 2009"	"Jul 22 2009"
!Sample_last_update_date	"May 21 2010"	"May 21 2010"	"May 21 2010"	"May 21 2010"	"May 21 2010"	"May 21 2010"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"	"1"	"1"
!Sample_source_name_ch1	"yeast treated with 1% DMSO for 5 hours"	"yeast treated with 1% DMSO for 5 hours"	"yeast treated with 1% DMSO for 5 hours"	"yeast treated with 80 µM CQ for 5 hours"	"yeast treated with 80 µM CQ for 5 hours"	"yeast treated with 80 µM CQ for 5 hours"
!Sample_organism_ch1	"Saccharomyces cerevisiae"	"Saccharomyces cerevisiae"	"Saccharomyces cerevisiae"	"Saccharomyces cerevisiae"	"Saccharomyces cerevisiae"	"Saccharomyces cerevisiae"
!Sample_characteristics_ch1	"strain: BY4742"	"strain: BY4742"	"strain: BY4742"	"strain: BY4742"	"strain: BY4742"	"strain: BY4742"
!Sample_characteristics_ch1	"media supplement: 1% DMSO"	"media supplement: 1% DMSO"	"media supplement: 1% DMSO"	"media supplement: 80 µM CQ"	"media supplement: 80 µM CQ"	"media supplement: 80 µM CQ"
!Sample_treatment_protocol_ch1	"One percent (v/v) DMSO (D) or 80 µM CQ (Q) was supplemented into the yeast culture medium."	"One percent (v/v) DMSO (D) or 80 µM CQ (Q) was supplemented into the yeast culture medium."	"One percent (v/v) DMSO (D) or 80 µM CQ (Q) was supplemented into the yeast culture medium."	"One percent (v/v) DMSO (D) or 80 µM CQ (Q) was supplemented into the yeast culture medium."	"One percent (v/v) DMSO (D) or 80 µM CQ (Q) was supplemented into the yeast culture medium."	"One percent (v/v) DMSO (D) or 80 µM CQ (Q) was supplemented into the yeast culture medium."
!Sample_growth_protocol_ch1	"Wild type BY4742 yeast strain grown in YPD to mid-log phase were inoculated 1:1 into fresh YPD supplemented with either DMSO (D) or CQ (Q) and grown at 30℃ at 175 rpm in a shaking incubator."	"Wild type BY4742 yeast strain grown in YPD to mid-log phase were inoculated 1:1 into fresh YPD supplemented with either DMSO (D) or CQ (Q) and grown at 30℃ at 175 rpm in a shaking incubator."	"Wild type BY4742 yeast strain grown in YPD to mid-log phase were inoculated 1:1 into fresh YPD supplemented with either DMSO (D) or CQ (Q) and grown at 30℃ at 175 rpm in a shaking incubator."	"Wild type BY4742 yeast strain grown in YPD to mid-log phase were inoculated 1:1 into fresh YPD supplemented with either DMSO (D) or CQ (Q) and grown at 30℃ at 175 rpm in a shaking incubator."	"Wild type BY4742 yeast strain grown in YPD to mid-log phase were inoculated 1:1 into fresh YPD supplemented with either DMSO (D) or CQ (Q) and grown at 30℃ at 175 rpm in a shaking incubator."	"Wild type BY4742 yeast strain grown in YPD to mid-log phase were inoculated 1:1 into fresh YPD supplemented with either DMSO (D) or CQ (Q) and grown at 30℃ at 175 rpm in a shaking incubator."
!Sample_molecule_ch1	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"
!Sample_extract_protocol_ch1	"Total RNA was extracted using the hot phenol method (Collart, M. A., and Oliviero, S. (2001) Curr Protoc Mol Biol Chapter 13, Unit13 12)."	"Total RNA was extracted using the hot phenol method (Collart, M. A., and Oliviero, S. (2001) Curr Protoc Mol Biol Chapter 13, Unit13 12)."	"Total RNA was extracted using the hot phenol method (Collart, M. A., and Oliviero, S. (2001) Curr Protoc Mol Biol Chapter 13, Unit13 12)."	"Total RNA was extracted using the hot phenol method (Collart, M. A., and Oliviero, S. (2001) Curr Protoc Mol Biol Chapter 13, Unit13 12)."	"Total RNA was extracted using the hot phenol method (Collart, M. A., and Oliviero, S. (2001) Curr Protoc Mol Biol Chapter 13, Unit13 12)."	"Total RNA was extracted using the hot phenol method (Collart, M. A., and Oliviero, S. (2001) Curr Protoc Mol Biol Chapter 13, Unit13 12)."
!Sample_label_ch1	"biotin"	"biotin"	"biotin"	"biotin"	"biotin"	"biotin"
!Sample_label_protocol_ch1	"Biotinylated cRNA was prepared according to standard Affymetrix protocol (Expression Analysis Technical Manual, 2001, Affymetrix)."	"Biotinylated cRNA was prepared according to standard Affymetrix protocol (Expression Analysis Technical Manual, 2001, Affymetrix)."	"Biotinylated cRNA was prepared according to standard Affymetrix protocol (Expression Analysis Technical Manual, 2001, Affymetrix)."	"Biotinylated cRNA was prepared according to standard Affymetrix protocol (Expression Analysis Technical Manual, 2001, Affymetrix)."	"Biotinylated cRNA was prepared according to standard Affymetrix protocol (Expression Analysis Technical Manual, 2001, Affymetrix)."	"Biotinylated cRNA was prepared according to standard Affymetrix protocol (Expression Analysis Technical Manual, 2001, Affymetrix)."
!Sample_taxid_ch1	"4932"	"4932"	"4932"	"4932"	"4932"	"4932"
!Sample_hyb_protocol	"Hybridization was performed according to standard Affymetrix procedures. Briefly, 10ug cRNA was hybridized for 16hr at 45℃ on Affymetrix GeneChip® Yeast Genome 2.0 Arrays in an Affymetrix ® Hybridization Oven 640. GeneChips were washed and stained in the Affymetrix Fluidics Station 450."	"Hybridization was performed according to standard Affymetrix procedures. Briefly, 10ug cRNA was hybridized for 16hr at 45℃ on Affymetrix GeneChip® Yeast Genome 2.0 Arrays in an Affymetrix ® Hybridization Oven 640. GeneChips were washed and stained in the Affymetrix Fluidics Station 450."	"Hybridization was performed according to standard Affymetrix procedures. Briefly, 10ug cRNA was hybridized for 16hr at 45℃ on Affymetrix GeneChip® Yeast Genome 2.0 Arrays in an Affymetrix ® Hybridization Oven 640. GeneChips were washed and stained in the Affymetrix Fluidics Station 450."	"Hybridization was performed according to standard Affymetrix procedures. Briefly, 10ug cRNA was hybridized for 16hr at 45℃ on Affymetrix GeneChip® Yeast Genome 2.0 Arrays in an Affymetrix ® Hybridization Oven 640. GeneChips were washed and stained in the Affymetrix Fluidics Station 450."	"Hybridization was performed according to standard Affymetrix procedures. Briefly, 10ug cRNA was hybridized for 16hr at 45℃ on Affymetrix GeneChip® Yeast Genome 2.0 Arrays in an Affymetrix ® Hybridization Oven 640. GeneChips were washed and stained in the Affymetrix Fluidics Station 450."	"Hybridization was performed according to standard Affymetrix procedures. Briefly, 10ug cRNA was hybridized for 16hr at 45℃ on Affymetrix GeneChip® Yeast Genome 2.0 Arrays in an Affymetrix ® Hybridization Oven 640. GeneChips were washed and stained in the Affymetrix Fluidics Station 450."
!Sample_scan_protocol	"GeneChips were scanned using Affymetrix ® GeneChip® Scanner 3000."	"GeneChips were scanned using Affymetrix ® GeneChip® Scanner 3000."	"GeneChips were scanned using Affymetrix ® GeneChip® Scanner 3000."	"GeneChips were scanned using Affymetrix ® GeneChip® Scanner 3000."	"GeneChips were scanned using Affymetrix ® GeneChip® Scanner 3000."	"GeneChips were scanned using Affymetrix ® GeneChip® Scanner 3000."
!Sample_description	"080821-Yeast-08110B_1Da"	"080821-Yeast-08110B_2Da"	"080821-Yeast-08110B_3Da"	"080821-Yeast-08110B_1Qa"	"080821-Yeast-08110B_2Qa"	"080821-Yeast-08110B_3Qa"
!Sample_data_processing	"Normalization and expression analysis was performed using DNA-chip analyzer (dChip). Invariant Set Normalization was used to normalize arrays at the probe level, and the model-based method was used to calculate expression values."	"Normalization and expression analysis was performed using DNA-chip analyzer (dChip). Invariant Set Normalization was used to normalize arrays at the probe level, and the model-based method was used to calculate expression values."	"Normalization and expression analysis was performed using DNA-chip analyzer (dChip). Invariant Set Normalization was used to normalize arrays at the probe level, and the model-based method was used to calculate expression values."	"Normalization and expression analysis was performed using DNA-chip analyzer (dChip). Invariant Set Normalization was used to normalize arrays at the probe level, and the model-based method was used to calculate expression values."	"Normalization and expression analysis was performed using DNA-chip analyzer (dChip). Invariant Set Normalization was used to normalize arrays at the probe level, and the model-based method was used to calculate expression values."	"Normalization and expression analysis was performed using DNA-chip analyzer (dChip). Invariant Set Normalization was used to normalize arrays at the probe level, and the model-based method was used to calculate expression values."
!Sample_platform_id	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"
!Sample_contact_name	"Chenghua,,Li"	"Chenghua,,Li"	"Chenghua,,Li"	"Chenghua,,Li"	"Chenghua,,Li"	"Chenghua,,Li"
!Sample_contact_email	"ch-li06@mails.thu.edu.cn"	"ch-li06@mails.thu.edu.cn"	"ch-li06@mails.thu.edu.cn"	"ch-li06@mails.thu.edu.cn"	"ch-li06@mails.thu.edu.cn"	"ch-li06@mails.thu.edu.cn"
!Sample_contact_department	"Biological Sciences and Technology"	"Biological Sciences and Technology"	"Biological Sciences and Technology"	"Biological Sciences and Technology"	"Biological Sciences and Technology"	"Biological Sciences and Technology"
!Sample_contact_institute	"Tsinghua University"	"Tsinghua University"	"Tsinghua University"	"Tsinghua University"	"Tsinghua University"	"Tsinghua University"
!Sample_contact_address	"Qinghuayuan"	"Qinghuayuan"	"Qinghuayuan"	"Qinghuayuan"	"Qinghuayuan"	"Qinghuayuan"
!Sample_contact_city	"Beijing"	"Beijing"	"Beijing"	"Beijing"	"Beijing"	"Beijing"
!Sample_contact_zip/postal_code	"100084"	"100084"	"100084"	"100084"	"100084"	"100084"
!Sample_contact_country	"China"	"China"	"China"	"China"	"China"	"China"
!Sample_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM432nnn/GSM432203/suppl/GSM432203.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM432nnn/GSM432204/suppl/GSM432204.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM432nnn/GSM432205/suppl/GSM432205.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM432nnn/GSM432206/suppl/GSM432206.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM432nnn/GSM432207/suppl/GSM432207.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM432nnn/GSM432208/suppl/GSM432208.CEL.gz"
!Sample_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM432nnn/GSM432203/suppl/GSM432203.CHP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM432nnn/GSM432204/suppl/GSM432204.CHP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM432nnn/GSM432205/suppl/GSM432205.CHP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM432nnn/GSM432206/suppl/GSM432206.CHP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM432nnn/GSM432207/suppl/GSM432207.CHP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM432nnn/GSM432208/suppl/GSM432208.CHP.gz"
!Sample_data_row_count	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"
!series_matrix_table_begin
"ID_REF"	"GSM432203"	"GSM432204"	"GSM432205"	"GSM432206"	"GSM432207"	"GSM432208"
"1771492_at"	5002.79	5022.59	4996.96	4316.97	5635.5	3864.43
"1771493_at"	825.033	865.61	899.578	1672.55	1912.93	1572.3
"1771494_at"	31.3868	27.8319	24.3598	20.7221	14.8883	25.2487
"1771495_at"	94.1757	81.4587	79.518	150.107	172.84	139.979
"1771496_at"	20.6038	13.0511	20.8807	21.8851	21.8408	20.943
"1771497_at"	4431.99	4999.99	5014.27	2683.99	2683.21	2334.74
"1771498_at"	2603.84	2550.78	2651.35	5610.94	4744.59	5559.53
"1771499_at"	663.73	653.521	742.047	101.841	79.4261	58.3359
"1771500_at"	142.745	146.814	152.645	176.147	202.331	169.231
"1771501_at"	563.162	580.856	519.123	828.22	758.97	715.602
"1771502_at"	6494.5	6864.38	6723.34	4725.72	5739.6	4293.36
"1771503_at"	154.71	182.014	143.462	418.851	1094.18	468.105
"1771504_at"	42.2039	31.5948	32.9939	28.817	13.9589	27.9175
"1771505_at"	839.276	846.606	807.562	576.278	675.052	462.335
"1771506_at"	4.11731	6.43443	5.59292	4.89392	5.38923	6.49141
"1771507_at"	688.266	657.875	752.709	523.62	513.349	550.799
"1771508_at"	609.564	621.676	557.319	1123.83	2203.61	1105.75
"1771509_at"	9321.62	9898.49	9648.05	4493.23	4087.38	4434.84
"1771510_at"	626.796	622.2	608.086	1036.24	839.707	982.659
"1771511_at"	16.2828	18.5323	14.5593	11.9098	10.4512	13.0867
"1771512_at"	547.85	481.606	452.67	631.575	699.277	527.826
"1771513_at"	850.467	838.666	882.306	1296.12	915.685	1447.58
"1771514_at"	314.614	262.879	263.905	571.204	549.908	571.919
"1771515_at"	4519.18	4945.31	5176.44	5189.75	6134.59	5631.54
"1771516_at"	26.8057	13.4043	16.9786	11.5115	14.3526	16.119
"1771517_at"	14.1917	15.583	15.4628	14.7656	17.5297	18.0344
"1771518_at"	314.459	409.448	363.753	224.836	188.275	216.614
"1771519_at"	4474.34	3965.7	4283.23	4330.82	4192.11	4120.22
"1771520_at"	1019.47	1030.95	941.172	959.428	824.876	707.566
"1771521_at"	3344.44	3262.87	3324.22	4343.6	3680.27	4088.79
"1771522_at"	495.642	466.909	511.708	323.565	302.751	356.782
"1771523_at"	387.275	390.848	420.489	770.563	979.618	698.092
"1771524_at"	18.6708	18.9395	17.7898	14.1848	16.7977	18.1077
"1771525_at"	688.478	586.202	578.23	1551.01	1280.8	1507.73
"1771526_at"	795.189	748.582	813.913	618.56	627.475	552.144
"1771527_at"	3538.89	3449.36	3454.49	4108.37	3531.28	4236.07
"1771528_at"	13.7246	10.3363	10.1217	5.74167	5.69969	8.29179
"1771529_at"	1423.04	1431.45	1634.03	436.959	492.823	462.67
"1771530_at"	834.651	849.376	878.696	1171.12	1162.15	1281.58
"1771531_at"	585.675	484.655	500.402	600.264	458.605	603.594
"1771532_at"	11.9389	11.7218	12.2845	13.1292	11.4156	12.6109
"1771533_at"	594.276	425.705	553.379	260.152	279.963	222.958
"1771534_at"	398.96	428.141	432.779	228.514	352.24	254.119
"1771535_at"	6.20887	11.2303	8.63312	6.51034	6.55378	3.11412
"1771536_at"	949.558	884.963	915.714	1082.19	1079.17	1040.09
"1771537_at"	7.73641	14.3156	6.69374	7.38623	5.54861	8.43224
"1771538_at"	15.8661	16.4979	11.5151	9.05764	9.32933	8.02026
"1771539_at"	317.389	281.239	284.441	1430.52	1174.29	1689.57
"1771540_at"	2797.28	2704.58	2785.17	1293.26	1218.43	1351.14
"1771541_at"	26.9668	25.3244	21.1477	23.6067	17.1784	24.8658
"1771542_at"	610.583	800.288	673.864	414.129	487.069	371.266
"1771543_at"	19.1826	18.661	19.8134	18.4533	10.8801	18.5949
"1771544_at"	614.051	687.199	705.972	507.931	437.664	540.058
"1771545_at"	16.9472	16.5002	21.6108	15.0625	20.8799	16.1729
"1771546_at"	1485.11	1338.32	1253.21	1398.54	1351.41	1337.11
"1771547_at"	38.2832	41.5662	38.7407	59.1949	65.9605	49.533
"1771548_at"	56.6647	41.5448	35.9848	37.2039	37.0269	37.7995
"1771549_at"	830.34	759.027	699.418	1391.8	1500.73	1508.84
"1771550_at"	252.717	233.006	242.281	186.592	195.729	243.301
"1771551_at"	382.741	352.639	319.073	655.364	719.358	699.72
"1771552_at"	219.592	236.009	194.916	438.241	547.883	427.736
"1771553_at"	17.2166	18.6429	15.325	16.028	4.61157	18.18
"1771554_at"	257.643	222.36	236.235	124.792	152.001	121.405
"1771555_at"	22.9497	18.3972	18.547	21.392	17.1018	17.009
"1771556_at"	20.832	22.1018	19.667	26.2667	14.1768	20.0951
"1771557_at"	420.511	345.43	360.507	207.419	160.745	183.506
"1771558_at"	21.1643	17.4659	25.4038	14.5935	7.19234	12.8689
"1771559_at"	621.348	620.376	554.629	578.037	724.658	566.925
"1771560_at"	37.6331	30.5925	27.8227	17.1439	17.1549	39.6014
"1771561_at"	511.151	574.679	560.542	1046.31	1037.33	1629.08
"1771562_at"	1873.92	1834.75	1815.04	1495.99	2021.43	1406.47
"1771563_at"	23.305	18.048	28.4189	26.9279	24.6299	24.0684
"1771564_at"	8.71853	8.28182	5.04872	6.39632	3.97512	8.9772
"1771565_at"	271.267	360.554	328.24	121.368	124.589	124.694
"1771566_at"	3695.69	3550.97	3615.4	3757.16	3451.4	2960.7
"1771567_at"	360.243	353.335	333.377	647.931	737.782	774.886
"1771568_at"	871.935	873.244	848.623	841.893	598.112	842.383
"1771569_at"	606.826	573.369	578.117	473.877	541.404	404.521
"1771570_at"	18.491	19.161	20.4319	22.4967	19.5522	18.1751
"1771571_at"	65.4536	50.3065	54.3338	63.211	78.7613	67.8635
"1771572_at"	41.1111	28.1011	26.6976	30.9547	25.5531	22.5116
"1771573_at"	6.32367	7.16618	7.4071	7.15749	6.32058	6.22484
"1771574_at"	595.476	429.839	421.875	1684.39	904.63	1897.94
"1771575_at"	378.166	393.388	406.032	442.595	482.352	433.871
"1771576_at"	11.7176	8.96525	9.92261	11.5953	10.5922	13.7323
"1771577_at"	2161.53	2280.2	2172.94	1689.24	1239.6	1762.67
"1771578_at"	823.856	785.494	875.676	1071.22	1020.97	1150.2
"1771579_at"	6228.19	6758.76	6779.36	4727.41	5650.91	3551.05
"1771580_at"	496.83	457.929	479.835	1563.6	1260.07	1678.5
"1771581_at"	9.04394	20.4953	14.9842	10.3081	13.487	9.10998
"1771582_at"	26.9244	18.5008	17.3945	21.4199	20.4228	26.2822
"1771583_at"	52.624	31.0762	31.1047	35.1402	33.1067	41.8429
"1771584_at"	13.8768	14.0027	14.3466	13.7386	13.8797	11.3746
"1771585_at"	2405.11	2372.79	2591.89	1897.66	1543.7	2348.29
"1771586_at"	21.3127	14.5168	16.1066	10.1071	17.8662	13.7293
"1771587_at"	38.0415	30.7082	27.6468	32.9265	36.0005	31.6611
"1771588_at"	235.777	229.857	233.948	226.432	558.262	281.082
"1771589_at"	15.2892	10.7129	10.5432	20.0968	12.2979	16.1886
"1771590_at"	89.6204	51.102	45.8983	38.5451	36.6662	82.0997
"1771591_at"	4128.37	3650.36	3822.46	1513.26	1192.61	1467.72
"1771592_at"	4.71653	5.88306	4.88273	5.77805	7.85871	6.62579
"1771593_at"	30.1051	16.99	22.8485	16.9814	19.1092	18.8899
"1771594_at"	10.4911	12.4777	12.4496	11.8892	13.7234	8.32338
"1771595_at"	12.4778	9.38818	12.7304	17.5454	12.971	10.7069
"1771596_at"	7326.46	6666.55	7092.9	8633.45	8422.48	7856.43
"1771597_at"	9.69068	9.57727	8.77518	6.98221	7.08229	11.7545
"1771598_at"	1668.53	1548.2	1439.44	1108.58	939.043	1159.41
"1771599_at"	996.746	1321.92	1171.11	1190.54	1993.15	1426.46
"1771600_at"	42.1788	43.2138	41.6685	40.517	37.8608	33.111
"1771601_at"	7.51554	7.36036	7.06128	6.63046	5.02661	7.06606
"1771602_at"	1510.35	1499.91	1487.93	998.373	1043.65	1057.76
"1771603_s_at"	8.88369	9.85412	14.4235	6.15562	4.80311	7.12012
"1771604_at"	14.7027	11.0863	13.9465	15.2178	9.54965	29.9147
"1771605_at"	14.7487	9.69759	12.8962	12.2573	15.8856	11.7827
"1771607_at"	13.2321	16.1145	14.5157	16.3913	20.0153	18.7404
"1771608_at"	14.1623	17.0645	15.0548	18.9199	22.8026	20.7914
"1771609_at"	1041.22	946.255	872.028	946.371	1145.38	917.444
"1771610_at"	38.4583	27.9993	25.7027	35.9912	33.2077	28.845
"1771611_at"	1141.19	1126.19	1019.78	1654.72	1799.29	1771.2
"1771612_at"	653.862	682.833	625.777	870.658	810.764	869.628
"1771613_at"	15.5107	13.6328	10.9332	12.3026	10.2082	12.439
"1771614_at"	2488.52	2318.47	2231.28	1879.58	1998.71	1965.84
"1771615_at"	13.8913	18.6254	16.1246	44.2665	70.8426	34.1399
"1771616_at"	22.8778	18.2918	17.9521	20.3273	20.457	11.5287
"1771617_at"	11.4864	11.2863	10.9391	13.5266	13.9718	11.871
"1771618_at"	12.4186	16.9117	9.2964	23.758	27.5865	30.8313
"1771619_at"	2102.8	2039.73	2140.44	2027.11	2300.05	1762.28
"1771620_at"	220.633	194.825	200.09	562.591	632.478	530.259
"1771621_at"	29.9623	31.4005	26.4352	28.9623	29.8601	27.6355
"1771622_at"	54.2298	37.2992	38.6456	38.0555	37.6322	36.677
"1771623_at"	22.8956	21.8658	20.4976	21.6452	25.2334	24.0511
"1771624_at"	4619.52	3696.75	4267.02	5287.46	4861.35	4680.79
"1771625_at"	14.514	9.74844	10.3116	11.5512	8.5391	11.522
"1771626_at"	525.094	634.924	517.187	115.27	111.477	88.6021
"1771627_at"	3541.12	2911.97	2946.01	6528.36	5719.21	6014.29
"1771628_at"	16.52	18.1491	15.394	19.0338	10.8201	11.7076
"1771629_at"	543.291	470.802	436.84	716.716	659.948	1014.75
"1771630_at"	3171.17	3177.49	3257.3	2668.65	2785.48	2488.94
"1771631_at"	14.8932	15.6066	13.4688	13.3759	7.30491	10.89
"1771632_at"	264.372	198.1	217.973	501.854	638.431	489.241
"1771633_at"	4607.61	4955.48	4356.61	2693.52	2873.43	3090.16
"1771634_at"	610.281	425.659	446.434	887.2	899.596	929.173
"1771635_at"	11.0294	9.44628	10.6518	11.2509	10.0464	10.095
"1771636_at"	692.227	655.689	611.355	1708.36	2067.45	1892.33
"1771637_at"	12.7839	15.9398	17.2605	17.2946	16.9098	13.2185
"1771638_at"	975.493	867.296	907.046	785.731	801.486	800.448
"1771639_at"	2186.52	2222.58	2146.37	2605.83	2559.5	2687.42
"1771640_at"	10.8405	10.4075	9.91626	13.2694	10.353	10.8275
"1771641_at"	7.35296	7.78332	9.14192	8.51137	9.28566	11.2999
"1771642_at"	27.7411	20.3595	19.7901	23.6704	20.1813	23.3078
"1771643_at"	1943.21	1891.74	1910.29	1898.35	1813.12	2163.22
"1771644_at"	2117	2183.78	2274.7	1895.95	2245.28	1949.4
"1771645_at"	1763.2	2018.93	2126.11	1361.54	1624.9	1477.74
"1771646_at"	17.0705	18.8062	14.6561	13.6228	32.9422	26.4695
"1771647_at"	16.921	18.6694	12.3765	13.7084	8.9785	11.2717
"1771648_at"	1320.48	1461.41	1344.9	659.116	605.873	782.665
"1771649_at"	291.722	258.551	304.662	521.846	490.572	406.439
"1771650_at"	368.344	525.66	365.214	183.014	133.689	151.379
"1771651_at"	1066.17	919.946	898.455	698.797	580.719	626.044
"1771652_at"	319.91	332.047	342.408	212.258	331.752	228.188
"1771653_at"	32.8939	20.3409	17.4286	16.6958	22.1595	21.4625
"1771654_at"	8.14185	11.2776	8.11739	7.95659	5.66802	13.0096
"1771655_at"	641.098	629.518	495.316	1003.84	823.999	896.202
"1771656_at"	7.6411	9.65078	9.55234	12.229	8.67095	10.9734
"1771657_at"	5547.49	5856.33	5339.9	5563.65	5744.26	5231.02
"1771658_at"	1917.24	1860.09	1627.67	550.028	351.922	513.67
"1771659_at"	22.5159	14.0458	18.0775	23.0637	16.4578	22.1418
"1771660_s_at"	10.4528	9.16773	8.04517	4.10566	6.3172	4.61409
"1771661_at"	10.155	7.76544	8.12651	12.6367	15.774	8.28905
"1771662_at"	21.959	18.4681	15.5184	20.0296	19.5538	29.6434
"1771663_at"	2.24805	3.49955	5.9715	3.44368	5.9222	3.42999
"1771664_at"	3410.65	3147.03	3118.52	5244.29	5479.69	4926.94
"1771665_at"	38.3495	16.8203	20.7933	13.2101	17.5137	16.4308
"1771666_at"	204.428	198.873	157.787	64.2586	54.8133	43.7069
"1771667_at"	15.945	13.4483	13.639	22.0605	13.6073	18.289
"1771668_at"	16.1411	21.3735	20.0516	22.9835	11.4344	24.4141
"1771669_at"	10.3621	11.2297	11.3786	9.31671	14.1118	7.54813
"1771670_at"	384.758	370.283	395.746	383.467	274.177	381.557
"1771671_at"	43.8994	35.2655	35.3909	28.2503	41.7803	22.8384
"1771672_at"	17.0655	19.7683	17.7991	22.5406	21.3445	23.2971
"1771673_at"	19.0322	16.1853	12.4637	24.613	19.5985	13.8115
"1771674_at"	11.5154	11.4747	11.4063	9.67832	10.6144	8.78178
"1771675_at"	855.003	871.912	819.199	484.496	371.683	453.496
"1771676_at"	8.30431	6.82643	9.99013	8.5229	13.8946	9.44409
"1771677_at"	1058.53	1142.04	1076.17	830.088	939.111	696.503
"1771678_at"	1399.07	1244.01	1162.21	1098.04	1117.75	1141.57
"1771679_at"	1111.39	1073.5	1059.81	1254.61	997.977	1246.92
"1771680_at"	23.3699	24.1706	21.9119	26.0335	25.3221	23.9381
"1771681_at"	4.20372	6.96951	6.70508	9.8309	9.23308	7.39133
"1771682_at"	684.825	477.786	621.328	639.555	686.762	571.016
"1771683_at"	17.2772	17.9519	24.3856	17.7848	10.7743	15.4392
"1771684_at"	18.039	16.7324	17.2232	45.8246	26.1324	43.2954
"1771685_at"	594.492	615.73	553.146	637.666	543.49	602.666
"1771686_at"	2320.23	2189.81	2115.12	3559.08	2345.63	3069.91
"1771687_at"	6117.24	6263.95	6087.55	4746.68	4382.71	4222.2
"1771688_at"	12.1843	12.5876	16.1878	11.05	12.3793	10.4723
"1771689_at"	14.3586	20.7692	16.5121	11.3055	12.6461	16.538
"1771690_at"	14.9331	12.7122	13.3239	12.5204	14.833	11.9387
"1771691_at"	271.868	224.065	229.393	672.836	897.969	617.842
"1771692_at"	180.557	159.6	175.934	676.544	546.703	720.52
